id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/251798787,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/251798787,Waldorfschule,yes,,
http://www.worldkg.org/resource/8220044671,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/8220044671,École primaire Les Tournelles,yes,,
http://www.worldkg.org/resource/4356401537,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4356401537,Grundschule Rühlerfeld,yes,,
http://www.worldkg.org/resource/8479122037,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/8479122037,Ecole de Sonnac,yes,,
http://www.worldkg.org/resource/959704884,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/959704884,Musikschule Bertheau & Morgenstern,yes,,
http://www.worldkg.org/resource/2439254036,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2439254036,Collège René barjavel,yes,,
http://www.worldkg.org/resource/2483763703,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2483763703,École Primaire Camille Vignot,yes,,
http://www.worldkg.org/resource/4450801391,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4450801391,Paramotor Barcelona,yes,,
http://www.worldkg.org/resource/1173239751,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1173239751,Grundschule Götscher Weg,yes,,
http://www.worldkg.org/resource/7893787785,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/7893787785,Expanish - Spanish Lessons,yes,,
http://www.worldkg.org/resource/4070085114,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4070085114,Cours de Danse Georges et Rosy,yes,,
http://www.worldkg.org/resource/1696835353,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1696835353,EBM EL TRAMVIA BLAU,yes,,
http://www.worldkg.org/resource/1775060888,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1775060888,École primaire,yes,,
