id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/1580937174,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1580937174,Coate's Cavern,yes,,
http://www.worldkg.org/resource/8739974406,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8739974406,Coveta,,,Non-verifiable
http://www.worldkg.org/resource/8618257532,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8618257532,Cova de la Campana,yes,,
http://www.worldkg.org/resource/7780228868,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7780228868,Aven du Clos de Lorion,yes,,
http://www.worldkg.org/resource/3918472829,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/3918472829,Schneiderloch,yes,,
http://www.worldkg.org/resource/8114587790,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8114587790,Povetó de la Carena dels Piteus,yes,,
http://www.worldkg.org/resource/8223889300,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8223889300,Aven Caoussou2,yes,,
http://www.worldkg.org/resource/8570876517,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8570876517,La cima de la seda,yes,,
http://www.worldkg.org/resource/6368677442,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6368677442,Balma des Fum,yes,,
http://www.worldkg.org/resource/1285287500,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1285287500,Avenc Pompeu Fabra,yes,,
http://www.worldkg.org/resource/851219351,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/851219351,Gisement préhistorique de Laugerie-Haute,yes,,
http://www.worldkg.org/resource/2300764337,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/2300764337,Grotte de la Chambre d'Amour,yes,,
http://www.worldkg.org/resource/4349001006,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/4349001006,Grotte,,,Non-verifiable
http://www.worldkg.org/resource/6019538097,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/6019538097,Cueva del Rey Moro,yes,,
http://www.worldkg.org/resource/977664872,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/977664872,Bocksteinhöhle,yes,,
http://www.worldkg.org/resource/7902283333,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7902283333,Gouffre Ulysse,yes,,
http://www.worldkg.org/resource/8641592402,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8641592402,Aven du Premier Mai,yes,,
http://www.worldkg.org/resource/7082560267,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/7082560267,Cova de la Riera d'Escales,yes,,
http://www.worldkg.org/resource/4837144272,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/4837144272,"Bodega nº21 de la zona de \""Carrauguarón\""",yes,,
http://www.worldkg.org/resource/1259676923,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/1259676923,Event de Foussoubie,yes,,
http://www.worldkg.org/resource/8091067301,http://www.worldkg.org/schema/CaveEntrance,https://www.openstreetmap.org/node/8091067301,Diaclase 3 des Avencs,yes,,
