id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/2491410899,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/2491410899,Tour d'Anglemein,yes,,
http://www.worldkg.org/resource/521994318,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/521994318,17,yes,,
http://www.worldkg.org/resource/389964510,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/389964510,Mast 47,yes,,
http://www.worldkg.org/resource/7902583125,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/7902583125,Torre Vieja de san Salvador,yes,,
http://www.worldkg.org/resource/1171031886,http://www.worldkg.org/schema/HistoricTower,https://www.openstreetmap.org/node/1171031886,Nonnenturm,yes,,
http://www.worldkg.org/resource/731121491,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/731121491,Antena,,,Non-verifiable
http://www.worldkg.org/resource/6717374927,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/6717374927,Dr. Marc-Turm,yes,,
http://www.worldkg.org/resource/564698554,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/564698554,Tour,yes,,
http://www.worldkg.org/resource/4561502913,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/4561502913,Beffroi,yes,,
http://www.worldkg.org/resource/670012747,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/670012747,Église abbatiale Notre-Dames des Trois Vallées,yes,,
http://www.worldkg.org/resource/389597470,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/389597470,Sender Olsberg,yes,,
http://www.worldkg.org/resource/403216279,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/403216279,50,yes,,
http://www.worldkg.org/resource/3423981782,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/3423981782,historischer Oberleitungsmast,yes,,
http://www.worldkg.org/resource/687050463,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/687050463,Mahnmal Bodesruh,yes,,
http://www.worldkg.org/resource/4004907329,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/4004907329,Tour Lafaye,yes,,
http://www.worldkg.org/resource/2428495908,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/2428495908,Aussichtsturm,yes,,
http://www.worldkg.org/resource/2922409643,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/2922409643,Aussichtsturm,yes,,
http://www.worldkg.org/resource/3941689852,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/3941689852,London VTS,yes,,
http://www.worldkg.org/resource/5107042997,http://www.worldkg.org/schema/HistoricTower,https://www.openstreetmap.org/node/5107042997,Tour des Couleuvriniers,yes,,
http://www.worldkg.org/resource/5752622805,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/5752622805,SH FID 9,yes,,
http://www.worldkg.org/resource/6009599989,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/6009599989,Torre de Hércules,yes,,
http://www.worldkg.org/resource/412904346,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/412904346,Mobilfunk,yes,,
http://www.worldkg.org/resource/253953905,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/253953905,Clock Tower,yes,,
http://www.worldkg.org/resource/1837396167,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/1837396167,100,yes,,
http://www.worldkg.org/resource/544133520,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/544133520,Mast 185A,yes,,
http://www.worldkg.org/resource/332037050,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/332037050,Tolsford Hill BT Tower,yes,,
http://www.worldkg.org/resource/1307442743,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/1307442743,DL3XKK,yes,,
http://www.worldkg.org/resource/273685820,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/273685820,Alter Sendeturm,yes,,
http://www.worldkg.org/resource/6499625944,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/6499625944,Turm an der Birke Station 7,yes,,
http://www.worldkg.org/resource/1518108944,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/1518108944,Observatoire de Mérelle,yes,,
http://www.worldkg.org/resource/3245161607,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/3245161607,Flutlichtmast,yes,,
http://www.worldkg.org/resource/1476444041,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/1476444041,Reform. Kirche,yes,,
http://www.worldkg.org/resource/702600945,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/702600945,Radar,yes,,
http://www.worldkg.org/resource/5315028842,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/5315028842,Tour de Lespéron,yes,,
http://www.worldkg.org/resource/5743810329,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/5743810329,Tour de la Croix des Pechs,yes,,
http://www.worldkg.org/resource/494212855,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/494212855,Mast 475,yes,,
http://www.worldkg.org/resource/494212852,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/494212852,Mast 122,yes,,
http://www.worldkg.org/resource/937660553,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/937660553,Funkkontrollmessstelle Heilbronn,yes,,
http://www.worldkg.org/resource/3702251175,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/3702251175,Funkturm,yes,,
http://www.worldkg.org/resource/2744335876,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/2744335876,Zechenturm,yes,,
http://www.worldkg.org/resource/2379792188,http://www.worldkg.org/schema/PowerTower,https://www.openstreetmap.org/node/2379792188,Depart Vif 1,yes,,
http://www.worldkg.org/resource/5491096327,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/5491096327,Alte Feuerwache Oberndorf,yes,,
http://www.worldkg.org/resource/401653230,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/401653230,Äußerer Ringmauerturm,yes,,
http://www.worldkg.org/resource/2372768950,http://www.worldkg.org/schema/ManMadeTower,https://www.openstreetmap.org/node/2372768950,Schlossturm,yes,,
