id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/27459584,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/27459584,St Asaph,yes,,
http://www.worldkg.org/resource/304997397,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/304997397,Gütersloh,yes,,
http://www.worldkg.org/resource/2069498986,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/2069498986,Hamm,yes,,
http://www.worldkg.org/resource/1628927045,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/1628927045,Cottbus - Chóśebuz,yes,,
http://www.worldkg.org/resource/26528071,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/26528071,Stoke-on-Trent,yes,,
http://www.worldkg.org/resource/27000762,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/27000762,Bilbao,yes,,
http://www.worldkg.org/resource/18318938,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/18318938,Hildesheim,yes,,
http://www.worldkg.org/resource/29774529,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/29774529,Neuss,yes,,
http://www.worldkg.org/resource/24487450,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/24487450,Kiel,yes,,
http://www.worldkg.org/resource/3763482580,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/3763482580,Jerez de la Frontera,yes,,
http://www.worldkg.org/resource/260380069,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/260380069,Murcia,yes,,
http://www.worldkg.org/resource/91254710,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/91254710,Ferrol,yes,,
http://www.worldkg.org/resource/26686568,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/26686568,Mulhouse,yes,,
http://www.worldkg.org/resource/17807753,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/17807753,Paris,yes,,
http://www.worldkg.org/resource/232712665,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/232712665,Castelló de la Plana,yes,,
http://www.worldkg.org/resource/647953515,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/647953515,Villeurbanne,yes,,
http://www.worldkg.org/resource/496524427,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/496524427,Talavera de la Reina,yes,,
http://www.worldkg.org/resource/26692268,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/26692268,Pau,yes,,
http://www.worldkg.org/resource/17861291,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/17861291,Birmingham,yes,,
http://www.worldkg.org/resource/26686526,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/26686526,Rennes,yes,,
http://www.worldkg.org/resource/260379284,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/260379284,Cartagena,yes,,
http://www.worldkg.org/resource/267816660,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/267816660,Algeciras,yes,,
http://www.worldkg.org/resource/25342557,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/25342557,St Albans,yes,,
http://www.worldkg.org/resource/1691675873,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/1691675873,Bordeaux,yes,,
http://www.worldkg.org/resource/181290810,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/181290810,Lugo,yes,,
http://www.worldkg.org/resource/266776249,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/266776249,Zaragoza,yes,,
http://www.worldkg.org/resource/1613672847,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/1613672847,Oberhausen,yes,,
http://www.worldkg.org/resource/252566396,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/252566396,Sabadell,yes,,
http://www.worldkg.org/resource/240114473,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/240114473,Paderborn,yes,,
http://www.worldkg.org/resource/31432063,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/31432063,León,yes,,
http://www.worldkg.org/resource/1651888734,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/1651888734,Hannover,yes,,
http://www.worldkg.org/resource/240063145,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/240063145,Remscheid,yes,,
http://www.worldkg.org/resource/17193023,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/17193023,Erlangen,yes,,
http://www.worldkg.org/resource/20953083,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/20953083,Köln,yes,,
http://www.worldkg.org/resource/240055326,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/240055326,Duisburg,yes,,
http://www.worldkg.org/resource/1699831958,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/1699831958,Ulm,yes,,
http://www.worldkg.org/resource/304611,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/304611,Wells,yes,,
http://www.worldkg.org/resource/266155142,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/266155142,Sheffield,yes,,
http://www.worldkg.org/resource/26691842,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/26691842,Calais,yes,,
http://www.worldkg.org/resource/2469923579,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/2469923579,Huesca,yes,,
http://www.worldkg.org/resource/240120582,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/240120582,Karlsruhe,yes,,
http://www.worldkg.org/resource/240110547,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/240110547,Hagen,yes,,
http://www.worldkg.org/resource/25472086,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/25472086,Wolverhampton,yes,,
http://www.worldkg.org/resource/8087537,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/8087537,Chester,yes,,
http://www.worldkg.org/resource/273510436,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/273510436,Münster,yes,,
http://www.worldkg.org/resource/20833613,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/20833613,Dresden,yes,,
http://www.worldkg.org/resource/1679058496,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/1679058496,Toledo,yes,,
http://www.worldkg.org/resource/240125892,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/240125892,Ludwigshafen am Rhein,yes,,
http://www.worldkg.org/resource/124083658,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/124083658,Lleida,yes,,
http://www.worldkg.org/resource/21323935,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/21323935,Alacant / Alicante,yes,,
http://www.worldkg.org/resource/294001443,http://www.worldkg.org/schema/City,https://www.openstreetmap.org/node/294001443,Manchester,yes,,
