id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/3833061537,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3833061537,Bergmannsglück Schacht 2,yes,,
http://www.worldkg.org/resource/3116778697,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3116778697,Kupfergruben (Fuchshecke),yes,,
http://www.worldkg.org/resource/2627628924,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2627628924,Schacht Alte Dreisbach,yes,,
http://www.worldkg.org/resource/1146791150,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/1146791150,II. Lichtloch des Rothschönberger Stolln,yes,,
http://www.worldkg.org/resource/706243149,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/706243149,"Eingang \""Michael Dreher\""",yes,,
http://www.worldkg.org/resource/5352581825,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/5352581825,Puits des Moustiques,yes,,
http://www.worldkg.org/resource/1371652199,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/1371652199,Friedrichsschacht,yes,,
http://www.worldkg.org/resource/7509652145,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/7509652145,Moorhouse Pit,yes,,
http://www.worldkg.org/resource/3921860199,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3921860199,Edelleuter Tagesschacht,yes,,
http://www.worldkg.org/resource/4033047431,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4033047431,Vereinigte Sälzer & Neuack Schacht Schmits,yes,,
http://www.worldkg.org/resource/3837674637,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3837674637,Freiberg Wetterschacht 1,yes,,
http://www.worldkg.org/resource/1905485240,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/1905485240,Johannisschacht,yes,,
http://www.worldkg.org/resource/2821710085,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2821710085,Grube Georg - Schacht 1,yes,,
http://www.worldkg.org/resource/5666903560,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/5666903560,шурф 04,,,Non-verifiable
